time_stamp,hr
1.8589999675750732,96
2.8499999046325684,96
3.884999990463257,95
4.875,93
5.864999771118164,93
6.855000019073486,92
7.894999980926514,92
8.880000114440918,93
9.869999885559082,94
10.859999656677246,94
11.850000381469727,95
12.84000015258789,95
13.875,94
14.864999771118164,94
15.854999542236328,95
16.844999313354492,95
17.8799991607666,95
18.871000289916992,94
19.860000610351562,94
20.85300064086914,94
21.84000015258789,94
22.875,94
23.954999923706055,93
24.854999542236328,93
25.850000381469727,94
26.8799991607666,94
27.8700008392334,94
28.860000610351562,93
30.01099967956543,93
31.496000289916992,92
31.992000579833984,92
32.98099899291992,93
33.97100067138672,93
34.9640007019043,93
35.95100021362305,92
36.941001892089844,90
37.930999755859375,89
38.92100143432617,89
39.9109992980957,90
40.9010009765625,89
41.89099884033203,89
43.375999450683594,88
43.87099838256836,89
44.861000061035156,90
45.85100173950195,90
46.840999603271484,89
48.32600021362305,88
49.316001892089844,90
50.305999755859375,92
51.29600143432617,93
52.29199981689453,94
53.27799987792969,94
54.26599884033203,93
55.257999420166016,93
56.24700164794922,94
57.236000061035156,95
58.22700119018555,95
59.215999603271484,94
60.20600128173828,93
61.196998596191406,90
62.18600082397461,89
63.17599868774414,90
64.16699981689453,91
65.15599822998047,92
66.14600372314453,91
67.13600158691406,90
68.62200164794922,88
69.12200164794922,88
70.10700225830078,89
71.09700012207031,90
72.08699798583984,90
73.0770034790039,89
74.0719985961914,89
75.05699920654297,87
76.0459976196289,87
77.03600311279297,89
78.0270004272461,89
79.01599884033203,89
80.00700378417969,88
80.99600219726562,87
81.98600006103516,88
82.97699737548828,90
83.96600341796875,90
84.95600128173828,90
85.9469985961914,89
86.93599700927734,88
87.927001953125,89
88.91699981689453,90
89.91200256347656,91
90.89700317382812,91
91.88700103759766,91
92.87699890136719,91
93.86699676513672,92
94.85700225830078,93
95.84700012207031,95
97.33699798583984,97
98.3219985961914,99
99.31300354003906,100
100.302001953125,100
101.29199981689453,100
102.28199768066406,100
103.27200317382812,96
104.26200103759766,93
105.74700164794922,90
106.24199676513672,90
107.23200225830078,90
108.22200012207031,91
109.21199798583984,89
110.2020034790039,88
111.19200134277344,88
112.18199920654297,86
113.1729965209961,87
114.16200256347656,87
115.1520004272461,88
116.14199829101562,88
117.13200378417969,88
118.12200164794922,88
119.60700225830078,86
120.10199737548828,85
121.09600067138672,85
122.08200073242188,86
123.0719985961914,86
124.06199645996094,86
125.052001953125,85
126.04199981689453,85
127.03199768066406,87
128.02200317382812,88
129.01199340820312,91
130.0019989013672,92
130.99200439453125,92
131.98199462890625,92
132.9720001220703,92
133.9709930419922,88
134.95199584960938,87
135.94200134277344,87
136.9320068359375,87
137.9219970703125,89
138.91200256347656,89
139.90199279785156,88
140.89199829101562,88
141.8820037841797,89
142.8719940185547,89
143.86199951171875,90
144.8520050048828,91
146.33700561523438,92
147.32699584960938,91
148.31700134277344,91
149.3070068359375,91
150.2969970703125,89
151.28700256347656,87
152.2779998779297,87
153.26699829101562,88
154.2570037841797,89
155.2469940185547,90
156.23699951171875,89
157.2310028076172,89
158.2169952392578,87
159.20700073242188,85
160.19700622558594,84
161.18800354003906,84
162.177001953125,84
163.16799926757812,87
164.15699768066406,87
165.14999389648438,86
166.13800048828125,86
167.1269989013672,84
168.1179962158203,84
169.10699462890625,83
170.0970001220703,83
171.08799743652344,83
172.07699584960938,85
173.06700134277344,85
174.05799865722656,84
175.0469970703125,84
176.03900146484375,83
177.0279998779297,82
178.02499389648438,83
179.00799560546875,83
179.9969940185547,85
180.98800659179688,86
181.97799682617188,84
182.9669952392578,83
183.95799255371094,83
184.947998046875,85
185.93800354003906,87
186.92799377441406,89
187.91799926757812,92
188.9080047607422,94
189.8979949951172,94
190.88699340820312,94
191.88499450683594,94
192.8679962158203,92
