time_stamp,hr
1.8739999532699585,79
2.8980000019073486,78
3.872999906539917,77
4.896999835968018,76
5.872000217437744,74
6.895999908447266,73
7.870999813079834,73
8.894000053405762,72
9.869000434875488,71
10.892999649047852,70
11.916999816894531,69
12.892000198364258,69
13.96500015258789,69
14.939000129699707,68
15.914999961853027,68
16.895000457763672,68
17.913999557495117,68
18.888999938964844,67
19.91200065612793,67
20.886999130249023,67
21.910999298095703,68
22.88599967956543,68
23.90999984741211,68
24.885000228881836,68
25.909000396728516,68
26.884000778198242,68
27.906999588012695,68
28.881999969482422,68
30.160999298095703,68
31.14900016784668,67
32.138999938964844,67
33.12900161743164,68
34.61399841308594,68
35.10900115966797,68
36.0989990234375,68
37.0890007019043,67
38.08000183105469,67
39.069000244140625,67
40.058998107910156,67
41.05799865722656,67
42.03900146484375,67
43.02899932861328,67
44.02000045776367,67
45.50400161743164,67
46.00199890136719,66
46.98899841308594,66
47.97999954223633,66
48.96900177001953,66
49.96500015258789,66
50.95000076293945,66
51.939998626708984,66
52.92900085449219,66
53.91999816894531,67
54.909000396728516,67
56.39500045776367,67
56.88999938964844,68
57.87900161743164,67
59.3650016784668,68
60.35499954223633,68
61.345001220703125,68
62.33399963378906,68
63.32400131225586,68
64.31500244140625,68
65.30400085449219,68
66.29399871826172,69
67.28399658203125,69
68.27799987792969,69
69.26499938964844,69
70.25499725341797,69
71.24400329589844,69
72.23699951171875,70
73.22899627685547,70
74.22000122070312,70
75.20500183105469,69
76.19499969482422,69
77.18599700927734,69
78.17500305175781,69
79.16500091552734,68
80.15499877929688,68
81.1449966430664,68
82.13500213623047,68
83.125,68
84.11499786376953,68
85.1050033569336,68
86.09500122070312,68
87.08499908447266,68
88.07499694824219,68
89.06500244140625,68
90.05500030517578,67
91.04499816894531,67
92.03500366210938,67
93.0250015258789,67
94.01499938964844,67
95.00499725341797,67
95.99500274658203,67
96.98500061035156,67
97.9749984741211,68
98.96499633789062,68
99.95500183105469,68
100.94499969482422,68
101.93499755859375,68
102.92500305175781,68
103.91500091552734,69
104.90499877929688,70
106.38999938964844,70
106.88500213623047,70
107.875,70
109.36000061035156,70
110.3499984741211,70
111.33999633789062,71
112.33000183105469,71
113.31999969482422,71
114.30999755859375,71
115.30000305175781,71
116.29000091552734,71
117.27999877929688,70
118.2699966430664,70
119.26000213623047,71
120.25,71
121.23999786376953,72
122.2300033569336,72
123.22000122070312,73
124.20999908447266,73
125.20099639892578,73
126.19000244140625,72
127.18099975585938,72
128.1699981689453,72
129.16000366210938,71
130.14999389648438,71
131.13999938964844,72
132.1300048828125,72
133.1199951171875,72
134.11000061035156,73
135.10000610351562,73
136.08999633789062,73
137.08099365234375,73
138.07000732421875,72
139.05999755859375,72
140.05599975585938,73
141.0399932861328,73
142.02999877929688,73
143.02000427246094,74
144.00999450683594,74
145.0030059814453,74
145.99000549316406,76
146.97999572753906,76
147.97000122070312,76
148.9600067138672,77
149.9499969482422,77
150.94500732421875,77
151.92999267578125,77
152.9199981689453,76
153.91000366210938,75
154.89999389648438,74
155.88999938964844,73
156.8800048828125,73
158.36599731445312,73
159.35499572753906,72
160.3459930419922,72
161.3350067138672,72
162.3260040283203,72
163.31500244140625,72
164.30499267578125,71
165.2949981689453,71
166.28500366210938,70
167.2760009765625,70
168.2729949951172,70
169.25599670410156,70
170.2449951171875,70
171.23599243164062,69
172.2259979248047,69
173.21499633789062,68
174.20599365234375,68
175.19500732421875,68
176.18600463867188,68
177.17599487304688,68
178.1649932861328,68
179.156005859375,68
180.14599609375,68
181.13499450683594,68
182.12600708007812,68
183.11500549316406,68
184.10499572753906,67
185.0959930419922,67
186.0850067138672,67
187.0749969482422,68
188.0659942626953,68
189.05499267578125,68
190.0449981689453,68
191.03599548339844,68
192.02499389648438,69
