time_stamp,hr
1.875,87
2.8989999294281006,87
3.872999906539917,87
4.896999835968018,88
5.872000217437744,89
6.895999908447266,90
7.870999813079834,90
8.895000457763672,91
9.968000411987305,92
10.894000053405762,93
11.87399959564209,93
12.892000198364258,94
13.866999626159668,94
14.890999794006348,94
15.866000175476074,95
16.889999389648438,96
17.864999771118164,96
18.88800048828125,95
19.91200065612793,95
20.886999130249023,93
21.910999298095703,92
22.88599967956543,91
23.90999984741211,91
24.885000228881836,92
25.909000396728516,93
26.884000778198242,92
27.908000946044922,92
28.88800048828125,91
30.04599952697754,90
32.05099868774414,90
33.01599884033203,91
33.016998291015625,92
34.00600051879883,93
34.99599838256836,94
35.986000061035156,94
36.97600173950195,92
37.965999603271484,91
38.95600128173828,91
39.946998596191406,90
40.9370002746582,89
41.92599868774414,90
42.91600036621094,90
43.90700149536133,89
44.89699935913086,88
45.891998291015625,88
46.87699890136719,87
47.867000579833984,88
49.35599899291992,88
50.34199905395508,88
51.33100128173828,88
52.32099914550781,88
53.3120002746582,87
54.301998138427734,87
55.29199981689453,87
56.28200149536133,88
57.270999908447266,88
58.262001037597656,87
59.250999450683594,86
60.242000579833984,86
61.231998443603516,85
62.22100067138672,84
63.21200180053711,83
64.2020034790039,83
65.19100189208984,83
66.18199920654297,83
67.1709976196289,84
68.16100311279297,85
69.1520004272461,85
70.14199829101562,85
71.13200378417969,85
72.12200164794922,85
73.11900329589844,84
74.10199737548828,83
75.09200286865234,84
76.5770034790039,85
77.0719985961914,85
78.06199645996094,85
79.5469970703125,86
80.04199981689453,86
81.03199768066406,85
82.02200317382812,84
83.01200103759766,85
84.00199890136719,86
84.99199676513672,87
85.98200225830078,88
86.97200012207031,88
87.96199798583984,87
88.9520034790039,86
89.94200134277344,85
90.93199920654297,84
91.9219970703125,83
92.91600036621094,82
93.9020004272461,82
94.9010009765625,83
95.88200378417969,83
96.87200164794922,84
98.36399841308594,84
99.34700012207031,83
100.33699798583984,82
101.33200073242188,81
102.31700134277344,81
103.30699920654297,82
104.29900360107422,83
105.29199981689453,86
106.2770004272461,88
107.26699829101562,87
108.25700378417969,87
109.24700164794922,87
110.23699951171875,86
111.22699737548828,85
112.21700286865234,85
113.7030029296875,86
114.1969985961914,87
115.18699645996094,87
116.177001953125,88
117.16699981689453,89
118.15699768066406,89
119.14700317382812,88
120.13700103759766,87
121.12699890136719,86
122.11699676513672,86
123.11799621582031,87
124.09700012207031,87
125.08699798583984,86
126.08899688720703,86
127.06800079345703,87
128.0570068359375,86
129.54200744628906,86
130.03700256347656,86
131.02699279785156,87
132.01699829101562,88
133.0070037841797,88
133.9969940185547,86
135.48300170898438,87
136.4720001220703,88
136.9669952392578,88
137.95700073242188,87
138.94700622558594,87
140.4320068359375,86
140.927001953125,84
141.92300415039062,84
143.40199279785156,83
143.89700317382812,84
145.3820037841797,85
145.8769989013672,85
147.36199951171875,84
148.3520050048828,84
149.3419952392578,83
150.33200073242188,83
151.322998046875,83
152.31199645996094,84
153.302001953125,85
154.29200744628906,87
155.28199768066406,90
156.27200317382812,92
157.7570037841797,93
158.2519989013672,92
159.24200439453125,91
160.23199462890625,90
161.2220001220703,90
162.21200561523438,91
163.2030029296875,91
164.19200134277344,92
165.1820068359375,92
166.1719970703125,91
167.16200256347656,91
168.15199279785156,90
169.14300537109375,89
170.13600158691406,89
171.1230010986328,87
172.11199951171875,87
173.10400390625,87
174.09300231933594,88
175.08200073242188,86
176.072998046875,85
177.06300354003906,85
178.052001953125,86
179.04299926757812,87
180.0330047607422,85
181.02200317382812,84
182.01300048828125,83
183.0030059814453,84
183.99899291992188,84
184.98399353027344,85
185.9720001220703,86
186.96299743652344,87
187.9530029296875,88
188.94200134277344,89
189.93299865722656,88
190.92300415039062,88
191.91799926757812,86
192.9029998779297,85
193.89199829101562,85
194.88299560546875,86
195.8730010986328,87
197.35800170898438,87
198.34800720214844,85
199.33799743652344,85
200.3280029296875,83
201.81300354003906,84
202.30799865722656,84
203.29800415039062,84
204.28799438476562,84
205.2779998779297,86
206.26800537109375,86
207.75900268554688,85
208.2480010986328,84
209.23800659179688,84
210.22799682617188,84
211.21800231933594,84
212.21299743652344,84
213.6929931640625,84
214.18800354003906,85
215.17799377441406,85
216.16799926757812,85
217.1580047607422,86
218.64300537109375,88
219.63299560546875,88
220.1280059814453,88
221.1179962158203,86
222.10800170898438,87
