time_stamp,hr
1.9759999513626099,75
2.950000047683716,75
3.9260001182556152,73
4.948999881744385,72
5.923999786376953,71
6.947999954223633,71
7.922999858856201,70
8.946999549865723,69
9.92199993133545,68
10.944999694824219,67
11.920999526977539,66
12.944000244140625,66
13.918999671936035,67
14.942999839782715,67
15.967000007629395,65
16.941999435424805,65
17.91699981689453,64
18.94099998474121,63
19.964000701904297,63
20.93899917602539,63
21.96299934387207,63
22.937999725341797,63
23.961999893188477,63
24.937000274658203,65
26.009000778198242,62
26.934999465942383,61
27.958999633789062,60
29.264999389648438,62
30.2549991607666,64
31.246000289916992,66
32.242000579833984,65
33.22600173950195,64
34.215999603271484,63
35.20600128173828,62
36.20399856567383,62
37.18600082397461,62
38.17599868774414,62
39.16999816894531,62
40.15599822998047,65
41.145999908447266,67
42.1349983215332,67
43.125999450683594,67
44.11600112915039,66
45.10499954223633,65
46.095001220703125,64
47.08599853515625,64
48.07500076293945,62
49.064998626708984,62
50.055999755859375,61
51.04499816894531,60
52.03499984741211,58
53.0260009765625,57
54.01499938964844,58
55.00600051879883,58
55.99599838256836,58
56.986000061035156,57
57.97600173950195,56
58.96500015258789,56
59.95500183105469,56
60.94599914550781,55
61.935001373291016,55
62.92499923706055,55
64.41100311279297,55
65.4000015258789,55
66.39099884033203,55
67.38099670410156,57
68.86599731445312,58
69.85600280761719,58
70.35099792480469,59
71.33999633789062,60
72.33100128173828,62
73.32099914550781,62
74.31600189208984,62
75.3010025024414,62
76.29100036621094,60
77.28099822998047,60
78.27100372314453,62
80.25,62
80.2509994506836,64
81.23999786376953,64
82.23100280761719,64
83.22100067138672,65
84.20999908447266,68
85.20099639892578,68
86.19100189208984,67
87.18099975585938,65
88.1709976196289,64
90.1500015258789,64
90.15599822998047,64
91.14099884033203,63
92.13099670410156,64
93.12000274658203,63
94.11100006103516,61
95.10099792480469,61
96.09100341796875,60
97.08000183105469,61
98.07099914550781,63
99.05999755859375,63
100.05000305175781,62
101.04100036621094,62
102.03099822998047,60
103.02400207519531,59
104.01100158691406,58
105.0009994506836,58
105.99099731445312,58
106.9800033569336,58
107.97100067138672,58
108.95999908447266,60
109.94999694824219,60
111.43499755859375,62
111.93099975585938,63
113.41600036621094,63
114.40599822998047,62
115.39600372314453,62
116.38500213623047,62
117.3759994506836,61
118.36599731445312,61
119.3550033569336,61
120.34500122070312,61
121.33499908447266,62
122.32499694824219,62
123.31500244140625,61
124.30599975585938,61
125.3030014038086,60
126.28600311279297,59
127.2760009765625,58
128.26600646972656,58
129.2550048828125,58
130.24600219726562,58
131.23500061035156,58
132.22500610351562,57
133.21499633789062,57
134.20599365234375,57
135.19500732421875,57
136.68099975585938,58
137.1750030517578,59
138.66000366210938,60
139.15499877929688,59
140.14599609375,57
141.13600158691406,57
