time_stamp,hr
1.9709999561309814,59
2.994999885559082,59
3.9700000286102295,59
4.99399995803833,60
5.968999862670898,60
6.993000030517578,60
7.9679999351501465,61
8.991000175476074,61
9.968000411987305,61
10.991000175476074,62
11.96500015258789,61
12.98799991607666,61
13.963000297546387,60
14.98799991607666,60
15.961999893188477,60
16.98699951171875,60
17.961999893188477,60
18.985000610351562,60
20.01099967956543,60
20.983999252319336,60
22.058000564575195,60
22.983999252319336,60
24.006999969482422,60
24.98200035095215,60
26.006999969482422,61
26.979999542236328,61
28.003999710083008,61
29.292999267578125,62
30.283000946044922,62
31.273000717163086,62
32.757999420166016,62
33.25299835205078,62
34.24300003051758,62
35.233001708984375,62
36.222999572753906,61
37.2130012512207,61
38.202999114990234,61
39.6879997253418,61
40.18299865722656,61
41.17300033569336,61
42.16299819946289,61
43.15299987792969,62
44.143001556396484,62
46.12300109863281,62
46.124000549316406,61
47.112998962402344,61
48.10300064086914,60
49.09299850463867,59
50.08300018310547,59
51.56800079345703,59
52.0629997253418,58
53.05400085449219,58
54.042999267578125,58
55.03300094604492,57
56.518001556396484,57
57.01300048828125,56
58.00299835205078,56
58.99300003051758,56
59.983001708984375,56
60.972999572753906,56
61.9630012512207,56
63.448001861572266,55
64.43800354003906,54
65.4280014038086,54
66.41799926757812,54
67.40799713134766,53
68.39800262451172,53
69.38899993896484,52
70.37799835205078,53
71.36799621582031,53
72.35800170898438,53
73.3499984741211,53
74.33799743652344,53
75.3280029296875,53
76.31800079345703,53
77.30799865722656,53
78.2979965209961,52
79.28800201416016,53
80.27799987792969,52
81.27300262451172,53
82.25800323486328,53
83.24800109863281,52
84.23799896240234,52
85.22799682617188,53
86.21900177001953,53
87.20800018310547,53
88.197998046875,53
89.18800354003906,53
90.1780014038086,53
91.16799926757812,52
92.15799713134766,52
93.15399932861328,52
94.13800048828125,51
95.62300109863281,52
96.11799621582031,52
97.10800170898438,52
98.0979995727539,52
99.08799743652344,52
100.08300018310547,52
101.06800079345703,53
102.05799865722656,53
103.0479965209961,53
104.53900146484375,53
105.52400207519531,53
106.01799774169922,54
107.00900268554688,54
107.9990005493164,54
108.98799896240234,54
109.97799682617188,54
110.96800231933594,54
112.4530029296875,54
113.44400024414062,54
114.43299865722656,54
115.4229965209961,55
116.41300201416016,55
117.40299987792969,55
118.39299774169922,55
119.38400268554688,56
120.37300109863281,56
121.36399841308594,56
122.35299682617188,56
123.35099792480469,56
124.33399963378906,57
125.322998046875,57
126.31300354003906,57
127.79900360107422,57
128.29800415039062,57
129.28399658203125,57
130.2729949951172,57
131.26400756835938,57
132.25399780273438,57
133.2429962158203,57
134.23399353027344,57
135.718994140625,57
136.70899963378906,57
137.20399475097656,57
138.19400024414062,57
139.1840057373047,57
140.1739959716797,57
141.16400146484375,57
142.15699768066406,57
143.1439971923828,57
144.13400268554688,57
145.12399291992188,57
146.11399841308594,57
147.10400390625,56
148.093994140625,56
149.08399963378906,56
150.07400512695312,56
151.06399536132812,55
152.0540008544922,55
153.53900146484375,56
154.03399658203125,56
155.0240020751953,56
156.01400756835938,56
157.00399780273438,55
157.99400329589844,55
158.98399353027344,55
160.468994140625,55
161.45899963378906,55
162.44900512695312,55
163.44000244140625,55
164.4290008544922,55
165.41900634765625,54
166.40899658203125,54
167.3990020751953,55
168.38900756835938,53
169.37899780273438,53
170.36900329589844,52
171.35899353027344,52
172.3489990234375,52
173.33900451660156,53
174.32899475097656,53
175.32200622558594,53
176.3090057373047,53
177.2989959716797,53
178.28900146484375,53
179.2790069580078,53
180.2689971923828,53
181.75399780273438,53
182.24899291992188,53
183.23899841308594,54
184.22900390625,54
185.25999450683594,54
186.21400451660156,55
187.19900512695312,54
188.18899536132812,54
189.1790008544922,54
190.16900634765625,54
191.15899658203125,54
192.1490020751953,54
193.13900756835938,54
194.12899780273438,54
195.11900329589844,54
196.10899353027344,54
197.0989990234375,54
198.08900451660156,54
199.07899475097656,54
200.06900024414062,54
201.0590057373047,54
202.0489959716797,54
203.0399932861328,54
204.0290069580078,55
205.0189971923828,55
206.00900268554688,55
207.51100158691406,56
207.98899841308594,56
208.97900390625,56
210.46400451660156,56
211.45399475097656,56
212.44400024414062,56
213.4340057373047,57
214.4239959716797,57
215.90899658203125,57
216.4040069580078,57
217.40199279785156,57
218.38400268554688,57
219.37399291992188,57
220.36399841308594,57
221.35400390625,57
222.343994140625,57
223.33399963378906,57
224.32400512695312,57
225.8090057373047,57
226.3040008544922,57
227.29400634765625,58
228.28500366210938,58
229.2740020751953,58
230.26400756835938,59
231.2550048828125,59
232.24400329589844,60
233.23399353027344,61
234.22500610351562,62
235.21400451660156,63
236.2050018310547,64
237.19500732421875,65
238.1840057373047,67
239.18299865722656,68
240.1649932861328,69
241.16000366210938,69
242.14500427246094,68
243.13400268554688,67
244.12399291992188,66
245.11399841308594,64
246.15499877929688,63
247.093994140625,62
248.08399963378906,61
249.07400512695312,61
250.06500244140625,61
251.0540008544922,60
252.04600524902344,60
253.03500366210938,60
254.0240020751953,59
255.01400756835938,58
256.0050048828125,58
256.9939880371094,58
257.9849853515625,58
258.9750061035156,58
260.4590148925781,58
261.45001220703125,58
262.44000244140625,58
263.42999267578125,58
264.42498779296875,58
265.4100036621094,58
266.3999938964844,58
267.3900146484375,58
268.3800048828125,58
269.3699951171875,58
270.3599853515625,58
271.3500061035156,58
272.3450012207031,58
273.3299865722656,58
274.32000732421875,58
275.30999755859375,58
276.29998779296875,58
277.2900085449219,58
278.2799987792969,57
279.2699890136719,57
280.260009765625,57
281.25,56
282.239990234375,56
283.2300109863281,56
284.2200012207031,56
285.2099914550781,57
286.2049865722656,57
287.19000244140625,57
288.17999267578125,57
289.1700134277344,57
290.1600036621094,57
291.1549987792969,57
292.1400146484375,57
293.1300048828125,57
294.1199951171875,57
295.1099853515625,57
296.1000061035156,57
297.0899963378906,57
298.0799865722656,57
299.07000732421875,57
301.04998779296875,57
301.0559997558594,57
302.0400085449219,57
