time_stamp,hr
1.8559999465942383,61
2.8910000324249268,62
3.8359999656677246,62
4.870999813079834,62
5.861000061035156,61
6.85099983215332,60
7.841000080108643,60
8.87600040435791,60
9.866000175476074,59
10.901000022888184,58
11.845999717712402,58
12.836000442504883,59
13.871000289916992,59
14.861000061035156,58
15.85099983215332,58
16.840999603271484,57
17.875999450683594,57
18.865999221801758,57
19.856000900268555,57
20.84600067138672,57
21.839000701904297,57
22.916000366210938,57
23.861000061035156,57
24.856000900268555,58
25.840999603271484,59
26.875999450683594,59
27.865999221801758,60
28.856000900268555,60
29.902000427246094,60
30.892000198364258,60
31.886999130249023,59
32.87200164794922,59
33.862998962402344,59
34.85200119018555,60
35.84199905395508,61
37.32699966430664,60
38.31700134277344,59
39.30699920654297,58
40.297000885009766,57
41.2869987487793,57
42.27799987792969,56
43.266998291015625,56
44.257999420166016,56
45.24700164794922,56
46.237998962402344,56
47.22800064086914,56
48.21799850463867,55
49.702999114990234,55
50.196998596191406,55
51.69200134277344,55
52.67300033569336,54
53.167999267578125,54
54.15800094604492,54
55.15299987792969,54
56.13800048828125,54
57.12799835205078,54
58.21200180053711,54
59.108001708984375,54
60.097999572753906,54
61.0880012512207,53
62.077999114990234,53
63.06800079345703,54
64.05799865722656,54
65.0479965209961,55
66.03800201416016,54
67.52300262451172,54
68.01699829101562,55
69.00800323486328,55
69.99800109863281,54
70.98799896240234,55
72.4729995727539,55
72.96800231933594,55
73.95800018310547,55
74.947998046875,55
75.93800354003906,55
76.9280014038086,56
78.41300201416016,56
78.91000366210938,56
79.89800262451172,56
80.88800048828125,56
81.87899780273438,57
82.86799621582031,57
83.85800170898438,57
84.85900115966797,57
85.83799743652344,57
87.322998046875,58
88.31300354003906,59
89.3030014038086,59
90.78800201416016,59
91.28299713134766,59
92.27300262451172,60
93.26699829101562,60
94.25299835205078,60
95.73799896240234,60
96.23300170898438,60
97.2229995727539,60
98.21299743652344,60
99.2030029296875,60
100.19300079345703,60
101.18299865722656,60
102.1729965209961,60
103.16300201416016,60
104.15299987792969,59
105.14299774169922,59
106.13300323486328,59
107.12300109863281,59
108.11299896240234,59
109.11299896240234,59
110.09300231933594,59
111.08300018310547,59
112.072998046875,59
113.55799865722656,59
114.0530014038086,58
115.04299926757812,58
116.03299713134766,59
117.51799774169922,59
118.01300048828125,59
119.00299835205078,58
119.99299621582031,58
120.98699951171875,59
121.97899627685547,58
122.96299743652344,58
123.9530029296875,58
124.94300079345703,59
125.93299865722656,58
126.9229965209961,58
127.91300201416016,58
128.9029998779297,58
130.38800048828125,59
130.88299560546875,58
132.36900329589844,59
132.86300659179688,59
133.85699462890625,59
134.843994140625,59
136.3280029296875,59
137.32699584960938,59
138.30799865722656,59
139.29800415039062,59
140.28799438476562,58
141.2790069580078,58
142.2689971923828,58
143.25900268554688,58
144.24899291992188,58
145.23899841308594,58
146.22799682617188,58
147.218994140625,58
148.20799255371094,58
149.19900512695312,58
150.6840057373047,59
151.17999267578125,58
152.16900634765625,58
153.15899658203125,58
154.15199279785156,59
155.63400268554688,59
156.1280059814453,59
157.12399291992188,59
158.10800170898438,59
159.0989990234375,59
160.08900451660156,59
161.07899475097656,59
162.06900024414062,59
163.0590057373047,60
164.04800415039062,61
165.53399658203125,61
166.52499389648438,61
167.01800537109375,61
168.00900268554688,61
168.99899291992188,62
169.98899841308594,62
170.97900390625,62
171.968994140625,63
172.95899963378906,63
173.94900512695312,63
174.93899536132812,63
175.9290008544922,62
176.91900634765625,62
177.90899658203125,62
178.8990020751953,61
179.88900756835938,61
180.87899780273438,61
181.86900329589844,61
182.85899353027344,61
183.8489990234375,60
185.33399963378906,60
186.32400512695312,59
187.31399536132812,60
188.30499267578125,59
189.29400634765625,59
190.28399658203125,59
191.27499389648438,58
192.27000427246094,58
193.25399780273438,58
194.24400329589844,58
195.23399353027344,58
196.2239990234375,58
197.21400451660156,58
198.20399475097656,59
199.19400024414062,58
200.1840057373047,58
201.1739959716797,58
202.16400146484375,58
203.1540069580078,58
204.1439971923828,61
205.62899780273438,62
206.12399291992188,64
207.11399841308594,65
208.10400390625,66
209.093994140625,69
210.57899475097656,70
211.5780029296875,72
212.5590057373047,74
213.0540008544922,74
214.04400634765625,75
215.03399658203125,76
216.0240020751953,77
217.01400756835938,77
218.00399780273438,78
218.99400329589844,77
219.98399353027344,76
220.9759979248047,75
222.45899963378906,74
223.44900512695312,73
223.94400024414062,72
224.9340057373047,70
225.9239959716797,70
226.91400146484375,70
228.8939971923828,69
228.89599609375,69
229.88400268554688,69
231.36900329589844,69
231.86399841308594,69
232.85400390625,68
234.83399963378906,67
235.32899475097656,67
236.31900024414062,67
237.3090057373047,66
238.2989959716797,66
239.78399658203125,66
240.2790069580078,66
241.2689971923828,66
242.25900268554688,66
243.25,66
244.73399353027344,66
245.22900390625,66
246.218994140625,66
247.20899963378906,66
248.1999969482422,66
249.69000244140625,66
250.1790008544922,66
251.16900634765625,66
252.16000366210938,66
253.1490020751953,66
254.13999938964844,66
255.12899780273438,65
256.1289978027344,66
257.1090087890625,66
258.0989990234375,67
259.0899963378906,68
260.0790100097656,70
261.0690002441406,70
262.05999755859375,70
263.04901123046875,70
264.0400085449219,70
265.0299987792969,70
266.5150146484375,70
267.010009765625,70
268.0,69
268.989990234375,69
269.9800109863281,69
271.4639892578125,68
271.9599914550781,68
272.95001220703125,68
273.9410095214844,68
274.92999267578125,68
275.91900634765625,68
276.90899658203125,68
277.8999938964844,67
278.8890075683594,68
279.8800048828125,68
280.8699951171875,69
282.3550109863281,69
282.8500061035156,69
284.3349914550781,68
285.32501220703125,68
286.31500244140625,68
287.30499267578125,68
288.2959899902344,68
289.7799987792969,68
290.2749938964844,69
291.2650146484375,69
292.2550048828125,69
293.739990234375,70
294.2349853515625,70
295.2250061035156,71
296.2149963378906,71
297.2049865722656,71
298.19500732421875,72
299.67999267578125,72
300.17498779296875,72
301.1650085449219,72
302.1549987792969,72
303.1449890136719,72
304.135009765625,72
305.6199951171875,73
306.114990234375,73
307.1050109863281,74
308.0950012207031,74
309.0849914550781,74
310.07501220703125,74
311.06500244140625,74
312.05499267578125,74
313.0450134277344,74
314.0350036621094,74
315.0249938964844,73
316.0150146484375,73
317.0150146484375,73
317.9949951171875,72
318.9849853515625,72
320.4700012207031,71
320.9649963378906,71
322.45001220703125,71
322.94500732421875,71
323.93499755859375,71
324.92498779296875,71
326.4100036621094,71
326.9049987792969,72
327.8949890136719,72
328.885009765625,72
329.8760070800781,73
330.864990234375,73
332.3500061035156,73
332.8450012207031,72
334.82501220703125,72
335.32000732421875,72
336.31298828125,72
337.29998779296875,72
338.2900085449219,72
339.2799987792969,72
340.7650146484375,72
341.260009765625,72
342.25,72
343.7349853515625,72
344.2300109863281,71
345.22198486328125,71
346.2099914550781,71
347.20001220703125,71
348.19000244140625,71
349.1809997558594,70
350.1700134277344,71
351.1600036621094,71
352.1549987792969,71
353.1400146484375,71
354.1310119628906,71
355.1199951171875,71
356.1099853515625,71
357.1000061035156,70
358.09100341796875,70
360.07000732421875,69
360.072998046875,69
361.05999755859375,69
362.0509948730469,69
363.0400085449219,69
364.031005859375,69
365.0199890136719,69
366.010986328125,69
367.0010070800781,69
367.9909973144531,69
368.9809875488281,69
370.46600341796875,69
371.4549865722656,69
371.95001220703125,69
372.9410095214844,70
373.92999267578125,71
374.9200134277344,71
