time_stamp,alsVis,ps1,ps2,ps3,x,y,z
4.311345885137471,255,48154,47901,48128,0.6591796875,-0.1240234375,0.7451171875
4.321246764489155,252,48151,47906,48131,0.662109375,-0.1199951171875,0.7421875
4.331147643840839,250,48151,47903,48137,0.6767578125,-0.11602783203125,0.72900390625
4.341048523192524,253,48153,47899,48135,0.68212890625,-0.10699462890625,0.72705078125
4.350949402544208,252,48154,47898,48127,0.671875,-0.0989990234375,0.7412109375
4.3608502818958925,254,48152,47897,48136,0.68603515625,-0.09600830078125,0.7548828125
4.3707511612475765,251,48150,47904,48136,0.69384765625,-0.09600830078125,0.73193359375
4.38065204059926,253,48153,47903,48131,0.68603515625,-0.0980224609375,0.73583984375
4.390552919950945,247,48153,47900,48135,0.7021484375,-0.0889892578125,0.7568359375
4.400453799302629,251,48159,47902,48138,0.69091796875,-0.08599853515625,0.72705078125
4.410354678654313,251,48149,47908,48129,0.69921875,-0.09600830078125,0.73095703125
4.420255558005998,253,48154,47904,48136,0.69287109375,-0.094970703125,0.72509765625
4.430156437357682,253,48155,47901,48131,0.70703125,-0.0889892578125,0.72998046875
4.440057316709367,250,48152,47905,48136,0.705078125,-0.09100341796875,0.72314453125
4.449958196061051,250,48158,47905,48138,0.716796875,-0.094970703125,0.72705078125
4.4598590754127345,253,48151,47901,48135,0.7041015625,-0.083984375,0.7421875
4.469759954764419,253,48152,47898,48134,0.7001953125,-0.0889892578125,0.73193359375
4.479660834116103,250,48155,47899,48133,0.7119140625,-0.09600830078125,0.72998046875
4.489561713467787,252,48156,47906,48131,0.7099609375,-0.10302734375,0.72607421875
4.499462592819472,254,48156,47905,48131,0.7109375,-0.09698486328125,0.71923828125
4.509363472171156,250,48151,47904,48135,0.7060546875,-0.0980224609375,0.72705078125
4.519264351522841,250,48151,47900,48136,0.71923828125,-0.09698486328125,0.71923828125
4.529165230874525,250,48152,47896,48133,0.708984375,-0.0989990234375,0.72900390625
4.539066110226209,250,48152,47901,48134,0.7080078125,-0.093994140625,0.71484375
4.5489669895778935,251,48156,47904,48138,0.7060546875,-0.094970703125,0.73095703125
4.558867868929577,253,48154,47901,48134,0.7021484375,-0.093994140625,0.7138671875
4.568768748281261,255,48157,47900,48139,0.7060546875,-0.0999755859375,0.7119140625
4.578669627632946,249,48154,47901,48137,0.69921875,-0.093994140625,0.72705078125
4.58857050698463,253,48151,47901,48136,0.69189453125,-0.10101318359375,0.7138671875
4.598471386336314,248,48156,47903,48130,0.7001953125,-0.0789794921875,0.7119140625
4.608372265687999,253,48153,47899,48131,0.69580078125,-0.0880126953125,0.72705078125
4.618273145039683,252,48156,47907,48133,0.69384765625,-0.09600830078125,0.71923828125
4.628174024391368,252,48155,47905,48137,0.69287109375,-0.0889892578125,0.7119140625
4.6380749037430515,251,48155,47903,48141,0.69921875,-0.09197998046875,0.712890625
4.647975783094736,251,48157,47897,48135,0.7080078125,-0.094970703125,0.71484375
4.65787666244642,256,48158,47901,48133,0.7021484375,-0.09002685546875,0.7119140625
4.667777541798104,248,48152,47902,48140,0.701171875,-0.08599853515625,0.72412109375
4.677678421149789,249,48155,47903,48133,0.7021484375,-0.08599853515625,0.7158203125
4.687579300501473,251,48155,47898,48134,0.7138671875,-0.0780029296875,0.7138671875
4.697480179853157,251,48151,47901,48134,0.7177734375,-0.0830078125,0.7080078125
4.707381059204842,252,48153,47903,48134,0.7119140625,-0.0830078125,0.7099609375
4.717281938556526,248,48152,47899,48135,0.71484375,-0.09100341796875,0.7041015625
4.72718281790821,251,48148,47903,48137,0.7177734375,-0.08697509765625,0.7080078125
4.737083697259894,248,48158,47902,48136,0.72900390625,-0.08502197265625,0.69580078125
4.746984576611578,249,48157,47906,48137,0.72802734375,-0.08197021484375,0.7080078125
4.756885455963263,250,48156,47907,48137,0.73486328125,-0.08001708984375,0.7080078125
4.766786335314947,252,48155,47905,48134,0.748046875,-0.08099365234375,0.703125
4.776687214666631,251,48152,47900,48134,0.7421875,-0.0830078125,0.7021484375
4.786588094018316,247,48157,47906,48132,0.748046875,-0.07501220703125,0.7060546875
4.79648897337,253,48156,47900,48137,0.7578125,-0.07098388671875,0.6982421875
4.806389852721685,249,48153,47902,48133,0.76513671875,-0.08001708984375,0.708984375
4.8162907320733686,249,48154,47904,48136,0.76416015625,-0.07501220703125,0.703125
4.8261916114250525,251,48154,47908,48138,0.77197265625,-0.083984375,0.68603515625
4.836092490776737,248,48158,47908,48138,0.76123046875,-0.08697509765625,0.7041015625
4.845993370128421,252,48155,47899,48131,0.76904296875,-0.09600830078125,0.7041015625
4.855894249480105,252,48155,47909,48138,0.751953125,-0.09698486328125,0.7001953125
4.86579512883179,252,48155,47904,48139,0.7587890625,-0.10797119140625,0.69921875
4.875696008183474,250,48156,47909,48137,0.7578125,-0.10101318359375,0.701171875
4.885596887535158,252,48157,47908,48141,0.7470703125,-0.0980224609375,0.6982421875
4.895497766886843,249,48151,47902,48133,0.7490234375,-0.0980224609375,0.701171875
4.905398646238527,250,48157,47906,48137,0.751953125,-0.10101318359375,0.69580078125
4.915299525590211,253,48156,47905,48136,0.73681640625,-0.1090087890625,0.69189453125
4.925200404941895,249,48160,47907,48140,0.72998046875,-0.0999755859375,0.69482421875
4.935101284293579,252,48152,47910,48137,0.72705078125,-0.10797119140625,0.69921875
4.945002163645264,249,48157,47908,48138,0.72998046875,-0.093994140625,0.7119140625
4.954903042996948,254,48150,47907,48137,0.71923828125,-0.08697509765625,0.6982421875
4.964803922348633,250,48150,47899,48138,0.72119140625,-0.09600830078125,0.7080078125
4.974704801700317,249,48147,47903,48137,0.7177734375,-0.0889892578125,0.701171875
4.984605681052001,253,48156,47901,48140,0.72021484375,-0.08502197265625,0.7080078125
4.994506560403686,249,48154,47904,48135,0.7158203125,-0.09002685546875,0.69287109375
5.0044074397553695,252,48157,47903,48137,0.72705078125,-0.09002685546875,0.68798828125
5.014308319107053,251,48156,47902,48138,0.72705078125,-0.08599853515625,0.69189453125
5.024209198458738,253,48150,47899,48139,0.72607421875,-0.08697509765625,0.7041015625
5.034110077810422,254,48157,47906,48142,0.73291015625,-0.093017578125,0.705078125
5.044010957162106,251,48152,47905,48131,0.72216796875,-0.09197998046875,0.70703125
5.053911836513791,249,48155,47906,48136,0.73193359375,-0.0780029296875,0.703125
5.063812715865475,249,48153,47902,48136,0.72607421875,-0.09002685546875,0.703125
5.07371359521716,249,48157,47906,48136,0.72314453125,-0.09100341796875,0.7109375
5.083614474568844,252,48157,47907,48136,0.72802734375,-0.0880126953125,0.705078125
5.0935153539205285,249,48152,47905,48134,0.73583984375,-0.08502197265625,0.7109375
5.103416233272212,249,48156,47903,48137,0.73388671875,-0.0980224609375,0.69580078125
5.113317112623896,252,48155,47905,48140,0.73681640625,-0.094970703125,0.69287109375
5.123217991975581,250,48158,47903,48137,0.73291015625,-0.093017578125,0.69580078125
5.133118871327265,250,48151,47900,48137,0.73193359375,-0.09197998046875,0.69482421875
5.143019750678949,251,48156,47908,48137,0.73583984375,-0.0989990234375,0.69677734375
5.152920630030634,251,48157,47907,48134,0.72509765625,-0.10400390625,0.703125
5.162821509382318,248,48153,47909,48129,0.72900390625,-0.1090087890625,0.7001953125
5.172722388734002,251,48157,47902,48137,0.72802734375,-0.10699462890625,0.7021484375
5.1826232680856865,252,48151,47900,48140,0.72998046875,-0.10400390625,0.69677734375
5.1925241474373705,249,48155,47902,48139,0.72802734375,-0.10101318359375,0.6982421875
5.202425026789054,248,48157,47901,48134,0.72216796875,-0.10498046875,0.705078125
5.212325906140739,251,48153,47900,48141,0.72509765625,-0.10400390625,0.6982421875
5.222226785492423,252,48151,47901,48138,0.73583984375,-0.0989990234375,0.7001953125
5.232127664844108,249,48153,47905,48142,0.73779296875,-0.10498046875,0.705078125
5.242028544195792,247,48156,47897,48141,0.73193359375,-0.0999755859375,0.7001953125
5.251929423547477,248,48154,47907,48140,0.72802734375,-0.10400390625,0.7080078125
5.261830302899161,252,48156,47909,48140,0.72119140625,-0.0980224609375,0.69482421875
5.271731182250845,250,48157,47904,48132,0.72412109375,-0.10198974609375,0.703125
5.281632061602529,253,48150,47903,48135,0.72900390625,-0.093017578125,0.7080078125
5.291532940954213,250,48156,47902,48131,0.73779296875,-0.09600830078125,0.69677734375
5.301433820305897,253,48153,47903,48136,0.72216796875,-0.09600830078125,0.7080078125
5.311334699657582,251,48155,47904,48139,0.72705078125,-0.0980224609375,0.703125
5.321235579009266,251,48160,47898,48132,0.72314453125,-0.0989990234375,0.705078125
5.33113645836095,250,48157,47905,48141,0.72705078125,-0.08197021484375,0.7060546875
5.341037337712635,249,48156,47906,48137,0.72509765625,-0.0880126953125,0.7001953125
5.350938217064319,249,48154,47904,48135,0.72900390625,-0.08599853515625,0.7060546875
5.3608390964160035,248,48157,47908,48138,0.73876953125,-0.08502197265625,0.69921875
5.3707399757676875,251,48154,47904,48136,0.72607421875,-0.083984375,0.708984375
5.380640855119371,250,48154,47904,48136,0.72900390625,-0.0880126953125,0.69189453125
5.390541734471055,249,48152,47900,48128,0.72802734375,-0.094970703125,0.69677734375
5.40044261382274,252,48157,47904,48139,0.72412109375,-0.08599853515625,0.701171875
5.410343493174424,253,48151,47907,48138,0.72021484375,-0.09197998046875,0.7138671875
5.420244372526109,251,48154,47901,48133,0.716796875,-0.0980224609375,0.71923828125
5.430145251877793,251,48152,47897,48140,0.7177734375,-0.094970703125,0.708984375
5.440046131229478,247,48151,47904,48134,0.7158203125,-0.08502197265625,0.7060546875
5.449947010581162,253,48151,47906,48140,0.72412109375,-0.0880126953125,0.69677734375
5.4598478899328455,253,48160,47904,48131,0.72119140625,-0.0880126953125,0.705078125
5.46974876928453,254,48163,47904,48137,0.72314453125,-0.093994140625,0.705078125
5.479649648636214,249,48153,47903,48138,0.72021484375,-0.094970703125,0.7080078125
5.489550527987898,253,48158,47902,48136,0.73193359375,-0.09100341796875,0.7080078125
5.499451407339583,250,48155,47903,48138,0.72119140625,-0.0980224609375,0.7060546875
5.509352286691267,250,48154,47904,48134,0.72412109375,-0.0880126953125,0.701171875
5.519253166042951,254,48155,47907,48135,0.72412109375,-0.09002685546875,0.7060546875
5.529154045394636,250,48151,47903,48136,0.73583984375,-0.0770263671875,0.7001953125
5.5390549247463206,250,48153,47908,48139,0.73388671875,-0.08001708984375,0.703125
5.5489558040980045,250,48151,47904,48136,0.72802734375,-0.0880126953125,0.701171875
5.558856683449688,252,48157,47909,48137,0.7412109375,-0.08697509765625,0.703125
5.568757562801373,252,48155,47907,48136,0.72509765625,-0.09197998046875,0.7060546875
5.578658442153057,250,48155,47904,48140,0.72216796875,-0.0889892578125,0.69189453125
5.588559321504741,250,48151,47904,48135,0.72119140625,-0.08502197265625,0.7041015625
5.598460200856426,250,48159,47905,48135,0.72314453125,-0.09197998046875,0.708984375
5.60836108020811,251,48157,47903,48133,0.72412109375,-0.0889892578125,0.6982421875
5.618261959559794,249,48154,47902,48134,0.72119140625,-0.08697509765625,0.708984375
5.628162838911479,250,48159,47903,48138,0.7177734375,-0.083984375,0.7041015625
5.6380637182631625,248,48156,47901,48139,0.72412109375,-0.0789794921875,0.703125
5.6479645976148465,249,48157,47901,48140,0.7177734375,-0.08599853515625,0.705078125
5.657865476966531,252,48152,47900,48138,0.72998046875,-0.0889892578125,0.7099609375
5.667766356318215,250,48152,47905,48131,0.73291015625,-0.0770263671875,0.6982421875
5.677667235669899,253,48151,47901,48136,0.716796875,-0.08001708984375,0.6982421875
5.687568115021584,253,48159,47909,48141,0.7158203125,-0.08697509765625,0.7109375
5.697468994373268,251,48155,47903,48141,0.72509765625,-0.093017578125,0.703125
5.707369873724953,252,48151,47903,48137,0.71484375,-0.0889892578125,0.7001953125
5.717270753076637,253,48149,47909,48138,0.72314453125,-0.0830078125,0.7021484375
5.7271716324283215,251,48149,47903,48134,0.72314453125,-0.08599853515625,0.71484375
5.737072511780005,251,48151,47908,48141,0.73583984375,-0.08099365234375,0.7060546875
5.746973391131689,254,48156,47906,48139,0.72509765625,-0.0830078125,0.701171875
5.756874270483374,251,48157,47907,48137,0.71923828125,-0.09002685546875,0.7099609375
5.766775149835058,253,48155,47906,48140,0.73095703125,-0.073974609375,0.701171875
5.776676029186742,250,48156,47901,48138,0.72119140625,-0.08599853515625,0.716796875
5.786576908538427,251,48150,47908,48133,0.72119140625,-0.09002685546875,0.703125
5.796477787890111,254,48160,47902,48139,0.712890625,-0.09100341796875,0.712890625
5.806378667241795,252,48150,47901,48137,0.72216796875,-0.0999755859375,0.7060546875
5.81627954659348,251,48150,47905,48139,0.72021484375,-0.08099365234375,0.705078125
5.8261804259451635,252,48154,47908,48137,0.72412109375,-0.08197021484375,0.69482421875
5.836081305296848,249,48158,47903,48132,0.73779296875,-0.0789794921875,0.705078125
5.845982184648532,249,48152,47906,48139,0.72412109375,-0.09197998046875,0.703125
5.855883064000217,253,48154,47906,48141,0.72216796875,-0.0889892578125,0.705078125
5.865783943351901,251,48157,47908,48143,0.72705078125,-0.0880126953125,0.7001953125
5.875684822703585,251,48152,47898,48135,0.71923828125,-0.0830078125,0.7099609375
5.88558570205527,252,48158,47902,48142,0.73291015625,-0.08099365234375,0.7001953125
5.895486581406954,252,48153,47904,48132,0.72021484375,-0.0880126953125,0.69921875
5.905387460758638,252,48153,47910,48135,0.716796875,-0.0880126953125,0.70703125
5.9152883401103225,250,48154,47903,48136,0.72314453125,-0.0889892578125,0.701171875
5.925189219462006,252,48152,47905,48131,0.72119140625,-0.08502197265625,0.70703125
5.93509009881369,252,48155,47904,48142,0.71923828125,-0.09600830078125,0.6982421875
5.944990978165375,250,48157,47900,48137,0.72119140625,-0.09002685546875,0.6982421875
5.954891857517059,250,48158,47900,48135,0.72900390625,-0.09698486328125,0.7119140625
5.964792736868743,251,48152,47898,48140,0.72900390625,-0.083984375,0.708984375
5.974693616220428,250,48149,47904,48133,0.72509765625,-0.0889892578125,0.7001953125
5.984594495572112,252,48153,33321,48139,0.7158203125,-0.0889892578125,0.72314453125
5.994495374923796,255,48151,33293,48142,0.72216796875,-0.08502197265625,0.712890625
6.0043962542754805,250,48148,33310,48139,0.72607421875,-0.093017578125,0.701171875
6.0142971336271644,253,48151,33289,48138,0.716796875,-0.07598876953125,0.7001953125
6.024198012978849,250,48157,33285,48140,0.72216796875,-0.09100341796875,0.7158203125
6.034098892330533,250,48154,33277,48135,0.72119140625,-0.0789794921875,0.7060546875
6.043999771682218,252,48158,33269,48139,0.72607421875,-0.08001708984375,0.7060546875
6.053900651033901,253,48156,33266,48136,0.72607421875,-0.07098388671875,0.7099609375
6.062811442450418,252,48160,33269,48139,0.72607421875,-0.08502197265625,0.716796875
6.072712321802102,250,48153,33270,48138,0.71923828125,-0.0880126953125,0.71923828125
6.082613201153786,249,48155,33285,48137,0.71923828125,-0.07598876953125,0.7177734375
6.09251408050547,252,48154,33292,48142,0.712890625,-0.0689697265625,0.7080078125
6.102414959857155,252,48154,33270,48134,0.712890625,-0.08001708984375,0.703125
6.112315839208839,252,48156,33266,48141,0.7158203125,-0.072998046875,0.7041015625
6.122216718560523,247,48155,33272,48135,0.716796875,-0.0770263671875,0.701171875
6.132117597912208,249,48154,33269,48138,0.716796875,-0.06402587890625,0.69921875
6.142018477263892,249,48151,33281,48139,0.7177734375,-0.07000732421875,0.7177734375
6.151919356615576,248,48157,33310,48137,0.72607421875,-0.072021484375,0.7041015625
6.1618202359672605,250,48154,33301,48135,0.72705078125,-0.058990478515625,0.701171875
6.171721115318945,250,48155,33288,48138,0.73486328125,-0.07501220703125,0.7041015625
6.181621994670628,249,48157,33288,48136,0.72412109375,-0.0770263671875,0.7138671875
6.191522874022313,251,48157,33281,48134,0.73291015625,-0.0679931640625,0.7001953125
6.201423753373998,251,48155,33297,48133,0.72900390625,-0.0830078125,0.7060546875
6.211324632725682,252,48154,33302,48134,0.73876953125,-0.072998046875,0.7041015625
6.221225512077366,250,48149,33284,48133,0.72607421875,-0.08001708984375,0.7001953125
6.231126391429051,251,48151,33295,48139,0.73388671875,-0.07098388671875,0.701171875
6.241027270780735,250,48154,33304,48138,0.73388671875,-0.0789794921875,0.6982421875
6.2509281501324185,255,48157,33299,48141,0.73095703125,-0.0889892578125,0.7060546875
6.260829029484103,250,48152,33289,48136,0.72705078125,-0.083984375,0.7080078125
6.270729908835787,252,48157,33298,48137,0.72607421875,-0.08197021484375,0.7021484375
6.280630788187471,252,48159,33303,48132,0.72021484375,-0.08001708984375,0.69921875
6.290531667539156,252,48154,33300,48133,0.72021484375,-0.08099365234375,0.70703125
6.30043254689084,251,48152,33323,48135,0.72021484375,-0.083984375,0.69921875
6.310333426242525,251,48155,33324,48137,0.72705078125,-0.08099365234375,0.69921875
6.320234305594209,253,48154,33313,48138,0.72314453125,-0.09197998046875,0.701171875
6.330135184945894,252,48155,33335,48138,0.716796875,-0.0889892578125,0.7119140625
6.340036064297577,253,48155,33314,48136,0.7099609375,-0.09197998046875,0.703125
6.349936943649261,251,48153,33344,48132,0.7119140625,-0.093994140625,0.71923828125
6.359837823000946,251,48153,33338,48134,0.7158203125,-0.0880126953125,0.7099609375
6.369738702352629,250,48152,33341,48136,0.71484375,-0.09002685546875,0.7021484375
6.379639581704314,250,48154,33327,48139,0.7109375,-0.0830078125,0.71484375
6.389540461055999,251,48158,33323,48131,0.7177734375,-0.0780029296875,0.705078125
6.399441340407683,252,48150,33303,48137,0.72119140625,-0.08502197265625,0.7041015625
6.409342219759367,252,48149,33293,48136,0.72509765625,-0.0789794921875,0.7109375
6.419243099111052,253,48160,33301,48137,0.7099609375,-0.072998046875,0.7158203125
6.4291439784627356,252,48157,33289,48136,0.72509765625,-0.07598876953125,0.7041015625
6.4390448578144195,252,48152,33275,48139,0.72314453125,-0.08099365234375,0.705078125
6.448945737166104,249,48160,33255,48135,0.71923828125,-0.08001708984375,0.70703125
6.458846616517789,249,48155,33257,48141,0.71923828125,-0.07098388671875,0.7138671875
6.468747495869472,252,48153,33217,48135,0.72412109375,-0.0789794921875,0.7177734375
6.478648375221157,249,48156,33229,48134,0.72705078125,-0.0689697265625,0.708984375
6.488549254572841,251,48155,33229,48139,0.72998046875,-0.0689697265625,0.7177734375
6.498450133924526,250,48157,33223,48138,0.73193359375,-0.0689697265625,0.703125
6.50835101327621,249,48155,33207,48137,0.72802734375,-0.0689697265625,0.69677734375
6.5182518926278945,251,48155,33206,48138,0.72412109375,-0.0789794921875,0.70703125
6.528152771979578,249,48150,33191,48136,0.72607421875,-0.06298828125,0.705078125
6.538053651331262,253,48156,33182,48141,0.72216796875,-0.06500244140625,0.70703125
6.547954530682947,250,48151,33178,48141,0.72314453125,-0.07098388671875,0.708984375
6.557855410034631,249,48158,33175,48139,0.72216796875,-0.07501220703125,0.708984375
6.567756289386315,252,48158,33188,48138,0.72216796875,-0.0689697265625,0.7001953125
6.577657168738,252,48148,33146,48143,0.72021484375,-0.08099365234375,0.71484375
6.587558048089684,252,48155,33148,48135,0.72119140625,-0.06500244140625,0.708984375
6.597458927441368,252,48154,33134,48138,0.7158203125,-0.07598876953125,0.7080078125
6.607359806793053,255,48151,33137,48136,0.7177734375,-0.07501220703125,0.69287109375
6.6172606861447365,251,48154,33150,48142,0.72607421875,-0.0780029296875,0.7041015625
6.62716156549642,247,48155,33143,48138,0.7138671875,-0.07501220703125,0.7138671875
6.637062444848105,252,48155,33152,48134,0.72021484375,-0.0789794921875,0.705078125
6.64696332419979,249,48156,33140,48144,0.72216796875,-0.0780029296875,0.7041015625
6.656864203551473,250,48151,33129,48138,0.72314453125,-0.072021484375,0.69677734375
6.666765082903158,251,48155,33129,48140,0.72900390625,-0.0770263671875,0.6982421875
6.676665962254843,253,48154,33136,48136,0.72314453125,-0.08197021484375,0.7041015625
6.686566841606527,253,48162,33126,48140,0.72021484375,-0.0770263671875,0.712890625
6.696467720958211,253,48157,33129,48131,0.72119140625,-0.058013916015625,0.7021484375
6.7063686003098955,250,48154,33118,48130,0.72607421875,-0.08001708984375,0.7119140625
6.716269479661579,250,48156,33127,48134,0.72216796875,-0.072021484375,0.7109375
6.726170359013263,253,48155,33134,48137,0.72119140625,-0.0780029296875,0.7177734375
6.736071238364948,251,48157,33115,48135,0.73876953125,-0.0789794921875,0.7138671875
6.745972117716633,249,48154,33127,48140,0.73388671875,-0.072998046875,0.7060546875
6.755872997068316,250,48161,33132,48137,0.72216796875,-0.08697509765625,0.7109375
6.765773876420001,251,48155,33127,48135,0.72900390625,-0.073974609375,0.7060546875
6.775674755771685,246,48155,33104,48133,0.72412109375,-0.08599853515625,0.712890625
6.78557563512337,250,48158,33125,48141,0.72900390625,-0.07098388671875,0.69921875
6.7954765144750535,251,48153,33091,48136,0.740234375,-0.08502197265625,0.7138671875
6.805377393826738,251,48157,33124,48139,0.716796875,-0.0830078125,0.7041015625
6.815278273178421,253,48154,33139,48135,0.72119140625,-0.07501220703125,0.7060546875
6.825179152530106,249,48154,33133,48136,0.73486328125,-0.073974609375,0.71484375
6.835080031881791,254,48153,33141,48137,0.73095703125,-0.0830078125,0.701171875
6.844980911233475,252,48160,33115,48135,0.72900390625,-0.0789794921875,0.7001953125
6.854881790585159,255,48153,33157,48136,0.72509765625,-0.08599853515625,0.69091796875
6.864782669936844,252,48152,33129,48135,0.72314453125,-0.07000732421875,0.7060546875
6.874683549288528,248,48158,33144,48139,0.72412109375,-0.07598876953125,0.712890625
6.884584428640212,250,48156,33158,48139,0.72021484375,-0.0689697265625,0.69677734375
6.894485307991896,251,48153,33145,48135,0.73291015625,-0.0770263671875,0.7119140625
6.90438618734358,251,48153,33147,48132,0.73291015625,-0.08001708984375,0.69482421875
6.914287066695264,252,48153,33149,48134,0.72900390625,-0.0830078125,0.7158203125
6.924187946046949,253,48156,33156,48135,0.72021484375,-0.08001708984375,0.7021484375
6.934088825398634,251,48154,33153,48139,0.7158203125,-0.0789794921875,0.712890625
6.943989704750317,252,48158,33149,48136,0.72021484375,-0.072021484375,0.7060546875
6.953890584102002,247,48156,33171,48134,0.72412109375,-0.07000732421875,0.7109375
6.963791463453687,251,48153,33172,48140,0.72705078125,-0.083984375,0.7041015625
6.9736923428053705,253,48159,33176,48136,0.72705078125,-0.0780029296875,0.7060546875
6.9835932221570545,253,48150,33194,48137,0.72412109375,-0.07000732421875,0.703125
6.993494101508739,251,48156,33166,48138,0.7109375,-0.08099365234375,0.72314453125
7.003394980860423,250,48152,33199,48136,0.72607421875,-0.0780029296875,0.703125
7.013295860212107,251,48156,33182,48134,0.72412109375,-0.0770263671875,0.7041015625
7.023196739563792,252,48161,33199,48141,0.712890625,-0.07000732421875,0.7080078125
7.033097618915476,249,48152,33205,48143,0.72705078125,-0.0770263671875,0.70703125
7.04299849826716,249,48157,33191,48137,0.72802734375,-0.083984375,0.705078125
7.052899377618845,250,48152,33185,48137,0.72802734375,-0.072998046875,0.7021484375
7.062800256970529,252,48149,33200,48138,0.72216796875,-0.08099365234375,0.7080078125
7.072701136322213,252,48160,33187,48139,0.71923828125,-0.072021484375,0.72314453125
7.082602015673897,250,48155,33210,48139,0.73291015625,-0.0770263671875,0.69580078125
7.092502895025582,250,48146,33205,48131,0.7177734375,-0.0789794921875,0.7080078125
7.102403774377265,249,48156,33199,48138,0.72705078125,-0.08099365234375,0.70703125
7.11230465372895,252,48157,33206,48141,0.72216796875,-0.0770263671875,0.70703125
7.122205533080635,249,48153,33227,48136,0.72314453125,-0.06298828125,0.70703125
7.132106412432318,251,48153,33233,48138,0.72509765625,-0.0789794921875,0.7060546875
7.142007291784003,254,48150,33241,48133,0.7431640625,-0.08001708984375,0.7177734375
7.1519081711356876,250,48157,33238,48139,0.72705078125,-0.08599853515625,0.703125
7.1618090504873715,251,48154,33241,48141,0.72119140625,-0.072998046875,0.70703125
7.171709929839055,248,48154,33245,48142,0.72509765625,-0.07598876953125,0.716796875
7.18161080919074,250,48149,33237,48136,0.73095703125,-0.0789794921875,0.69287109375
7.191511688542424,249,48153,33253,48133,0.72314453125,-0.0780029296875,0.7001953125
7.201412567894108,252,48154,33253,48138,0.740234375,-0.072021484375,0.69580078125
7.211313447245793,251,48154,33254,48139,0.72705078125,-0.072021484375,0.69580078125
7.221214326597478,252,48158,33270,48137,0.72802734375,-0.072998046875,0.7001953125
7.231115205949161,248,48153,33268,48137,0.73681640625,-0.072021484375,0.716796875
7.241016085300846,250,48155,33262,48141,0.72705078125,-0.0679931640625,0.69091796875
7.2509169646525296,251,48154,33289,48142,0.72900390625,-0.08001708984375,0.72509765625
7.260817844004214,251,48156,33305,48140,0.72900390625,-0.07098388671875,0.7001953125
7.270718723355898,255,48158,33273,48142,0.73681640625,-0.07501220703125,0.7021484375
7.280619602707583,250,48155,33278,48135,0.73291015625,-0.073974609375,0.712890625
7.290520482059267,249,48152,33277,48136,0.71923828125,-0.0780029296875,0.7060546875
7.300421361410951,251,48150,33260,48132,0.72998046875,-0.072021484375,0.7109375
7.310322240762636,248,48150,33261,48136,0.73193359375,-0.061004638671875,0.7021484375
7.32022312011432,254,48153,33250,48137,0.7431640625,-0.072998046875,0.7060546875
7.330123999466004,250,48152,33209,48141,0.73291015625,-0.0670166015625,0.701171875
