time_stamp,hr
1.878000020980835,65
2.9019999504089355,64
3.877000093460083,64
4.900000095367432,63
5.875,62
6.89900016784668,61
7.874000072479248,61
8.89799976348877,60
9.873000144958496,60
10.897000312805176,60
11.871999740600586,59
12.944999694824219,59
13.869999885559082,58
14.894000053405762,57
15.869000434875488,58
16.89299964904785,58
17.91699981689453,58
18.892000198364258,57
19.916000366210938,57
20.940000534057617,57
21.913999557495117,58
22.888999938964844,59
23.913000106811523,57
24.88800048828125,57
25.91200065612793,57
26.886999130249023,56
27.910999298095703,56
28.88599967956543,55
30.076000213623047,55
31.06599998474121,54
32.055999755859375,54
33.04899978637695,54
34.0359992980957,53
35.0260009765625,53
36.512001037597656,53
37.00600051879883,53
37.99599838256836,53
38.986000061035156,54
39.97600173950195,54
40.965999603271484,57
41.95600128173828,57
42.94599914550781,57
43.9370002746582,57
44.92599868774414,57
45.91600036621094,57
46.90599822998047,56
47.895999908447266,56
48.88600158691406,55
49.875999450683594,55
51.361000061035156,56
52.35100173950195,56
53.84199905395508,54
54.33100128173828,53
55.32099914550781,53
56.31100082397461,53
57.30099868774414,52
58.29100036621094,52
59.28099822998047,52
60.270999908447266,51
61.26100158691406,51
62.250999450683594,51
63.24100112915039,50
64.23200225830078,50
65.22100067138672,51
66.21099853515625,50
67.20099639892578,51
68.19100189208984,51
69.18099975585938,51
70.1709976196289,50
71.16100311279297,50
72.1510009765625,50
73.14099884033203,50
74.13099670410156,50
75.125,50
76.11100006103516,50
77.10099792480469,50
78.09100341796875,50
79.08200073242188,50
80.07099914550781,50
81.06099700927734,50
82.0510025024414,51
83.04100036621094,52
84.03099822998047,53
85.02100372314453,52
86.01699829101562,53
87.0009994506836,52
87.99099731445312,52
88.98100280761719,51
89.97100067138672,51
90.96099853515625,50
91.95099639892578,50
92.94200134277344,50
93.93199920654297,51
94.9219970703125,51
95.91200256347656,52
96.9010009765625,52
97.89199829101562,52
98.88099670410156,52
100.36699676513672,52
101.35700225830078,52
102.34700012207031,51
103.34100341796875,52
104.3270034790039,52
105.31600189208984,52
106.30699920654297,52
107.2969970703125,52
108.28600311279297,52
109.2770004272461,52
110.26699829101562,52
111.25599670410156,52
112.24700164794922,51
113.23699951171875,51
114.22699737548828,51
115.21700286865234,51
116.20700073242188,51
117.19999694824219,52
118.18699645996094,52
119.177001953125,52
120.16699981689453,52
121.15699768066406,51
122.14900207519531,51
123.13700103759766,51
124.12699890136719,51
125.11699676513672,52
126.10700225830078,52
127.09700012207031,53
128.08700561523438,52
129.07699584960938,51
130.06700134277344,51
131.0570068359375,51
132.0469970703125,52
133.03700256347656,52
134.02699279785156,52
135.01699829101562,53
136.0070037841797,53
136.9969940185547,53
137.98699951171875,52
138.9770050048828,52
139.9669952392578,52
140.95700073242188,52
141.94700622558594,52
142.93699645996094,52
143.927001953125,52
144.91700744628906,52
145.90699768066406,52
146.8990020751953,52
147.88699340820312,53
148.8769989013672,53
150.36199951171875,53
151.3520050048828,54
152.3419952392578,53
153.33200073242188,54
154.32200622558594,54
155.31199645996094,54
156.302001953125,54
157.29200744628906,55
158.28199768066406,55
159.27200317382812,56
160.26199340820312,57
161.2519989013672,57
162.24200439453125,56
163.23199462890625,56
164.2270050048828,56
165.21200561523438,56
166.2050018310547,55
167.19200134277344,54
168.1820068359375,54
169.1719970703125,54
170.16200256347656,53
171.15199279785156,53
172.14199829101562,53
173.1320037841797,53
174.1219940185547,53
175.11199951171875,52
176.1020050048828,52
177.0919952392578,52
178.1269989013672,52
179.07200622558594,51
180.06199645996094,51
181.052001953125,51
182.04400634765625,51
183.03399658203125,50
184.02200317382812,51
185.01199340820312,52
186.00999450683594,51
186.99200439453125,51
188.4770050048828,51
188.9720001220703,51
189.96200561523438,50
190.95199584960938,50
191.94200134277344,50
192.9320068359375,50
193.92300415039062,51
194.91200256347656,51
195.90199279785156,51
196.89300537109375,51
197.88499450683594,51
199.36700439453125,52
200.35800170898438,51
201.3470001220703,52
202.33700561523438,52
203.3280029296875,52
204.31700134277344,54
205.3070068359375,55
206.29800415039062,56
207.28900146484375,56
208.2779998779297,55
209.26699829101562,55
210.2570037841797,55
211.2480010986328,54
212.23800659179688,55
213.2270050048828,55
214.21800231933594,55
215.20799255371094,58
216.19700622558594,58
217.18800354003906,58
218.177001953125,59
219.16799926757812,60
220.6529998779297,61
221.1479949951172,61
222.14199829101562,64
223.1280059814453,67
224.1179962158203,72
225.11099243164062,75
226.09800720214844,79
227.09100341796875,83
228.0780029296875,85
229.06900024414062,87
230.05799865722656,86
231.04800415039062,86
232.03799438476562,86
233.0279998779297,86
234.01800537109375,86
235.00799560546875,82
235.9980010986328,79
236.98800659179688,76
237.97799682617188,75
238.96800231933594,73
239.95799255371094,71
240.947998046875,70
241.93800354003906,70
242.92799377441406,69
243.91799926757812,67
244.9080047607422,65
245.8990020751953,65
246.88800048828125,65
247.8780059814453,63
249.36300659179688,62
250.35299682617188,61
251.34300231933594,60
252.33299255371094,59
253.322998046875,58
254.31300354003906,58
255.30299377441406,59
256.2929992675781,59
257.2829895019531,60
258.27301025390625,59
259.26300048828125,58
260.25299072265625,57
261.2430114746094,57
262.2330017089844,57
263.2229919433594,57
264.2130126953125,57
265.2030029296875,58
266.1929931640625,58
267.1830139160156,58
268.1730041503906,58
269.1629943847656,58
270.15301513671875,58
271.14300537109375,59
272.13299560546875,59
273.13800048828125,59
274.1189880371094,59
275.1029968261719,59
276.093994140625,59
277.0830078125,59
278.072998046875,60
279.06298828125,60
280.0530090332031,60
281.0429992675781,59
282.0329895019531,59
283.02301025390625,59
284.01300048828125,60
285.00299072265625,60
285.9930114746094,62
286.9830017089844,62
287.9739990234375,62
288.9630126953125,62
289.9599914550781,61
290.9429931640625,60
291.94000244140625,59
292.9230041503906,59
293.91400146484375,59
294.90301513671875,60
295.8940124511719,60
296.88299560546875,61
298.3680114746094,62
299.3590087890625,61
300.36199951171875,61
301.3479919433594,61
302.3290100097656,61
303.3190002441406,60
304.3080139160156,61
305.29901123046875,62
306.2879943847656,62
307.27899169921875,63
308.2690124511719,63
309.25799560546875,62
310.25201416015625,61
311.239013671875,61
312.2279968261719,61
313.218994140625,61
314.2080078125,62
315.1990051269531,62
316.1910095214844,63
317.1780090332031,64
318.16900634765625,65
319.16400146484375,64
320.14801025390625,63
321.1390075683594,63
322.12799072265625,63
323.1189880371094,62
324.1090087890625,61
325.0979919433594,62
326.0889892578125,63
327.0790100097656,63
328.0690002441406,63
329.0589904785156,63
330.04901123046875,62
331.03900146484375,62
332.02899169921875,63
333.0190124511719,63
334.01800537109375,64
334.9989929199219,64
335.989013671875,66
336.97900390625,66
337.968994140625,67
338.9590148925781,67
339.9490051269531,67
340.9389953613281,67
341.93499755859375,67
342.91900634765625,67
343.90899658203125,67
344.89898681640625,67
345.8890075683594,67
347.3739929199219,67
348.37200927734375,67
349.3630065917969,66
