time_stamp,hr
1.875,64
2.8989999294281006,64
3.874000072479248,63
4.8979997634887695,64
5.873000144958496,66
6.895999908447266,65
7.870999813079834,64
8.895000457763672,63
9.869999885559082,63
10.894000053405762,62
11.869000434875488,63
12.902999877929688,63
13.868000030517578,63
14.890999794006348,63
15.866000175476074,62
16.889999389648438,62
17.864999771118164,61
18.888999938964844,61
19.91699981689453,61
20.888999938964844,61
21.91200065612793,62
22.88599967956543,62
23.910999298095703,62
24.885000228881836,63
25.909000396728516,63
26.884000778198242,63
27.90999984741211,64
28.882999420166016,64
30.155000686645508,64
31.138999938964844,65
32.12900161743164,65
33.11899948120117,66
34.111000061035156,66
35.0989990234375,65
36.0890007019043,65
37.08100128173828,66
38.56399917602539,66
39.058998107910156,67
40.04899978637695,67
41.04100036621094,69
42.02899932861328,69
43.01900100708008,69
44.00899887084961,68
44.999000549316406,68
45.98899841308594,68
46.979000091552734,68
47.96900177001953,68
48.9640007019043,68
49.94900131225586,69
50.93899917602539,70
51.92900085449219,69
52.91899871826172,69
53.909000396728516,69
54.89899826049805,68
55.888999938964844,68
56.87900161743164,68
57.86899948120117,68
59.354000091552734,69
60.345001220703125,69
61.33399963378906,68
62.32400131225586,68
63.31399917602539,68
64.30400085449219,68
65.29399871826172,67
66.28399658203125,67
67.27400207519531,66
68.75900268554688,66
69.25399780273438,66
70.24400329589844,67
71.23400115966797,65
72.2239990234375,64
73.22000122070312,63
74.2040023803711,63
75.19499969482422,64
76.18399810791016,64
77.1780014038086,64
78.16400146484375,64
79.15399932861328,63
80.1449966430664,63
81.13500213623047,63
82.1240005493164,64
83.11499786376953,64
84.10399627685547,65
85.09700012207031,65
86.08499908447266,64
87.0739974975586,64
88.06400299072266,64
89.05500030517578,64
90.04399871826172,65
91.03500366210938,65
92.0250015258789,64
93.01399993896484,64
94.00499725341797,64
94.99400329589844,64
95.98799896240234,65
96.9749984741211,65
97.96399688720703,66
98.95500183105469,65
99.94400024414062,64
100.93399810791016,63
101.92500305175781,63
102.91400146484375,63
103.91000366210938,64
104.8949966430664,63
105.88500213623047,62
106.875,61
108.36000061035156,61
109.3499984741211,61
110.33999633789062,61
111.33000183105469,61
112.31999969482422,60
113.31099700927734,60
114.30000305175781,60
115.29000091552734,60
116.27999877929688,61
117.2699966430664,61
118.26499938964844,61
119.25,60
120.23999786376953,60
121.2300033569336,61
122.22000122070312,61
123.20999908447266,62
124.19999694824219,62
125.19100189208984,62
126.18000030517578,63
127.16999816894531,63
128.16000366210938,63
129.14999389648438,64
130.13999938964844,64
131.1300048828125,65
132.12100219726562,65
133.11000061035156,65
134.10000610351562,65
135.08999633789062,65
136.0800018310547,65
137.07000732421875,65
138.05999755859375,65
139.0500030517578,65
140.04600524902344,65
141.02999877929688,64
142.02000427246094,64
143.01100158691406,64
144.0,64
144.99000549316406,64
145.9810028076172,64
146.97000122070312,64
147.9669952392578,64
148.9499969482422,64
149.94000244140625,65
150.9409942626953,66
151.9199981689453,65
152.91000366210938,65
153.9010009765625,64
154.88999938964844,63
155.8820037841797,63
156.8699951171875,63
158.35499572753906,63
159.34500122070312,63
160.8300018310547,63
161.3249969482422,64
162.31900024414062,64
163.30499267578125,64
164.2949981689453,64
165.28500366210938,64
166.27499389648438,64
167.26499938964844,63
168.25599670410156,64
169.2449951171875,64
170.23500061035156,65
171.22500610351562,65
172.21499633789062,65
173.2050018310547,65
174.19500732421875,65
175.68099975585938,65
176.1750030517578,63
177.1649932861328,63
178.15499877929688,62
179.14500427246094,61
180.13499450683594,61
181.12600708007812,61
182.11599731445312,60
183.10499572753906,60
184.09500122070312,59
185.2010040283203,60
186.0760040283203,60
187.0659942626953,60
188.05499267578125,60
189.0449981689453,59
190.03599548339844,60
191.02499389648438,59
192.01499938964844,59
193.00599670410156,58
193.9949951171875,58
194.99200439453125,60
195.97500610351562,60
196.96800231933594,59
197.95599365234375,59
198.9459991455078,59
199.93600463867188,58
200.92599487304688,59
201.9149932861328,59
202.90499877929688,59
203.89500427246094,59
204.88499450683594,59
205.87600708007812,59
207.36099243164062,58
208.35000610351562,58
209.34100341796875,58
210.8280029296875,59
211.32000732421875,61
212.31100463867188,61
213.30099487304688,63
214.2899932861328,62
215.7760009765625,62
216.27000427246094,62
217.26400756835938,61
218.25100708007812,62
219.24000549316406,62
220.2310028076172,61
221.71600341796875,61
222.21600341796875,60
223.2010040283203,60
224.1909942626953,60
225.18099975585938,60
226.17100524902344,61
227.16099548339844,61
228.1510009765625,62
229.14100646972656,62
230.13099670410156,62
231.1219940185547,63
232.11099243164062,62
233.1009979248047,62
234.09100341796875,62
235.08099365234375,61
236.0709991455078,61
237.06100463867188,61
238.05099487304688,61
239.04100036621094,61
240.031005859375,61
241.02099609375,60
242.01100158691406,60
243.00100708007812,60
243.99099731445312,62
244.9810028076172,62
245.9709930419922,62
246.96099853515625,67
247.9510040283203,69
248.9409942626953,71
249.93099975585938,74
250.92100524902344,75
251.91099548339844,79
252.90199279785156,80
253.89100646972656,80
254.88099670410156,80
256.3659973144531,80
257.3559875488281,78
258.34600830078125,77
259.33599853515625,76
260.32598876953125,75
261.3160095214844,73
262.3059997558594,71
